run_id,generated_at,start,end,signal_threshold,reversal_threshold,tp_pct,sl_pct,rsi_oversold_max,rsi_overbought_min,vol_spike_ratio,min_score_edge,position_pct,trail_stop_enabled,total_trades,win_rate,realized_pnl,return_pct,max_drawdown_pct,total_fee,total_signals,avg_hold_hours,profit_factor
4d43b4e8faeb,2026-06-04T21:24:37.766647+00:00,2024-06-01,2026-06-04,0.44,0.56,0.01,0.012,15,78,1.8,0.05,0.3,False,79,0.6456,1632.705303921988,1.000910521107522,34.27324744854889,1262.871612577478,1122,8.9,1.2
dab3cdf656b5,2026-06-04T12:29:58.845111+00:00,2024-06-01,2026-06-04,0.42,0.56,0.01,0.012,15,78,1.8,0.05,0.3,False,79,0.6456,1632.705303921988,1.000910521107522,34.27324744854889,1262.871612577478,1122,8.9,1.2
2e33a61b5dab,2026-06-04T11:57:43.756272+00:00,2024-06-01,2026-06-04,0.42,0.56,0.02,0.01,15,78,1.8,0.05,0.3,True,76,0.6053,1535.398028255192,0.927605367792018,34.32425511605581,1214.950580842982,1119,10.03,1.21
49429a6b2795,2026-06-04T20:51:14.231717+00:00,2024-06-01,2026-06-04,0.44,0.56,0.02,0.01,15,78,1.8,0.05,0.3,True,76,0.6053,1535.398028255192,0.927605367792018,34.32425511605581,1214.950580842982,1119,10.03,1.21
7c873609df17,2026-06-04T20:28:59.167529+00:00,2024-06-01,2026-06-04,0.44,0.56,0.018,0.01,15,78,1.8,0.05,0.3,True,79,0.6456,1513.972521597008,0.882166067521092,34.18420028556408,1263.168205068908,1122,9.13,1.22
89d46fc0a744,2026-06-04T11:36:17.026275+00:00,2024-06-01,2026-06-04,0.42,0.56,0.018,0.01,15,78,1.8,0.05,0.3,True,79,0.6456,1513.972521597008,0.882166067521092,34.18420028556408,1263.168205068908,1122,9.13,1.22
46d250c32812,2026-06-04T14:26:14.851918+00:00,2024-06-01,2026-06-04,0.42,0.56,0.012,0.015,15,78,1.8,0.05,0.3,True,82,0.7683,1498.581474415736,0.842780689354896,34.089738581580335,1311.090152205104,1126,7.45,1.25
84878445720f,2026-06-04T08:56:16.423942+00:00,2024-06-01,2026-06-04,0.42,0.56,0.01,0.008,15,78,1.8,0.05,0.3,False,82,0.5732,1445.041787547272,0.789268856044686,34.41644100693431,1310.692728610314,1125,7.46,1.19
d508c7181da6,2026-06-04T17:41:21.053089+00:00,2024-06-01,2026-06-04,0.44,0.56,0.01,0.008,15,78,1.8,0.05,0.3,False,82,0.5732,1445.041787547272,0.789268856044686,34.41644100693431,1310.692728610314,1125,7.46,1.19
041da1419dfa,2026-06-04T19:22:05.554763+00:00,2024-06-01,2026-06-04,0.44,0.56,0.01,0.01,15,78,1.8,0.05,0.3,True,84,0.7024,1302.198668778054,0.630402861812922,34.16101263997979,1343.460371062078,1128,5.56,1.26
5519d94d5396,2026-06-04T10:32:06.875301+00:00,2024-06-01,2026-06-04,0.42,0.56,0.01,0.01,15,78,1.8,0.05,0.3,True,84,0.7024,1302.198668778054,0.630402861812922,34.16101263997979,1343.460371062078,1128,5.56,1.26
2c9b4c91b36a,2026-06-04T18:14:57.738558+00:00,2024-06-01,2026-06-04,0.44,0.56,0.015,0.008,15,78,1.8,0.05,0.3,True,81,0.6296,1281.290682107768,0.633513980726064,34.46414979315987,1295.122423283936,1124,7.77,1.2
40581e75f938,2026-06-04T09:27:52.805542+00:00,2024-06-01,2026-06-04,0.42,0.56,0.015,0.008,15,78,1.8,0.05,0.3,True,81,0.6296,1281.290682107768,0.633513980726064,34.46414979315987,1295.122423283936,1124,7.77,1.2
27b1430e5aad,2026-06-04T08:24:49.236115+00:00,2024-06-01,2026-06-04,0.42,0.56,0.02,0.006,15,78,1.8,0.05,0.3,True,82,0.5122,1179.914130081474,0.524161037956596,34.49201152133449,1310.911588273404,1126,7.75,1.17
f67134977812,2026-06-04T17:07:52.044629+00:00,2024-06-01,2026-06-04,0.44,0.56,0.02,0.006,15,78,1.8,0.05,0.3,True,82,0.5122,1179.914130081474,0.524161037956596,34.49201152133449,1310.911588273404,1126,7.75,1.17
abd184cf188b,2026-06-04T13:02:00.197165+00:00,2024-06-01,2026-06-04,0.42,0.56,0.015,0.012,15,78,1.8,0.05,0.3,True,79,0.6835,1111.293282629986,0.479512036879602,34.507122183735426,1263.568952215398,1122,8.91,1.16
b582aabb35e3,2026-06-04T21:57:56.732074+00:00,2024-06-01,2026-06-04,0.44,0.56,0.015,0.012,15,78,1.8,0.05,0.3,True,79,0.6835,1111.293282629986,0.479512036879602,34.507122183735426,1263.568952215398,1122,8.91,1.16
028c46efcd07,2026-06-04T17:30:11.889023+00:00,2024-06-01,2026-06-04,0.44,0.56,0.01,0.008,15,78,1.8,0.05,0.3,True,87,0.6667,1078.18152710374,0.38243033136084,34.08917332186125,1390.99688470916,1131,4.89,1.21
f9824b606bf8,2026-06-04T08:45:47.318757+00:00,2024-06-01,2026-06-04,0.42,0.56,0.01,0.008,15,78,1.8,0.05,0.3,True,87,0.6667,1078.18152710374,0.38243033136084,34.08917332186125,1390.99688470916,1131,4.89,1.21
bfe3e5d7d1fa,2026-06-04T12:41:00.306133+00:00,2024-06-01,2026-06-04,0.42,0.56,0.012,0.012,15,78,1.8,0.05,0.3,True,83,0.7229,993.547469939222,0.329757234162102,34.4614183774629,1327.581087392898,1127,6.77,1.16
d8e1f03c9ca0,2026-06-04T21:35:43.374538+00:00,2024-06-01,2026-06-04,0.44,0.56,0.012,0.012,15,78,1.8,0.05,0.3,True,83,0.7229,993.547469939222,0.329757234162102,34.4614183774629,1327.581087392898,1127,6.77,1.16
1791d2c9bd59,2026-06-04T13:22:20.199597+00:00,2024-06-01,2026-06-04,0.42,0.56,0.018,0.012,15,78,1.8,0.05,0.3,True,78,0.6538,989.999265630158,0.366200477414394,34.331987649421556,1247.171422000606,1121,9.74,1.13
af2eb2f8b67f,2026-06-04T22:20:25.413627+00:00,2024-06-01,2026-06-04,0.44,0.56,0.018,0.012,15,78,1.8,0.05,0.3,True,78,0.6538,989.999265630158,0.366200477414394,34.331987649421556,1247.171422000606,1121,9.74,1.13
51bdc057f613,2026-06-04T13:46:08.439271+00:00,2024-06-01,2026-06-04,0.42,0.56,0.02,0.012,15,78,1.8,0.05,0.3,True,75,0.6133,970.86299733149,0.371078002728468,34.5431300658334,1198.930475601532,1118,10.68,1.12
63a757955838,2026-06-04T09:17:11.008965+00:00,2024-06-01,2026-06-04,0.42,0.56,0.012,0.008,15,78,1.8,0.05,0.3,False,76,0.5132,944.048911769058,0.336271319408064,34.44847131133165,1214.794770311936,1119,9.05,1.12
dbcc7d4bbd66,2026-06-04T18:03:45.576895+00:00,2024-06-01,2026-06-04,0.44,0.56,0.012,0.008,15,78,1.8,0.05,0.3,False,76,0.5132,944.048911769058,0.336271319408064,34.44847131133165,1214.794770311936,1119,9.05,1.12
e8725c2392de,2026-06-04T14:07:50.798930+00:00,2024-06-01,2026-06-04,0.42,0.56,0.01,0.015,15,78,1.8,0.05,0.3,True,82,0.7195,840.00059201271,0.18420190162401,34.31835750574567,1311.25438433099,1126,6.47,1.16
3e29f1a45d78,2026-06-04T09:06:42.189019+00:00,2024-06-01,2026-06-04,0.42,0.56,0.012,0.008,15,78,1.8,0.05,0.3,True,86,0.6628,753.129724010364,0.065361339545124,34.46542794493894,1375.259329124876,1130,5.63,1.13
